Ticker,Weight
FROTO,0.1111111111111111
SAHOL,0.1111111111111111
TTKOM,0.1111111111111111
KCHOL,0.1111111111111111
ARCLK,0.1111111111111111
EREGL,0.1111111111111111
VESTL,0.1111111111111111
ULKER,0.1111111111111111
TMSN,0.1111111111111111
