Ticker,Weight
AGHOL,0.07142857142857142
TTKOM,0.07142857142857142
KCHOL,0.07142857142857142
FROTO,0.07142857142857142
ARCLK,0.07142857142857142
SAHOL,0.07142857142857142
SISE,0.07142857142857142
TUPRS,0.07142857142857142
EREGL,0.07142857142857142
ASELS,0.07142857142857142
VESTL,0.07142857142857142
ULKER,0.07142857142857142
DOHOL,0.07142857142857142
SASA,0.07142857142857142
