Ticker,Weight
AGHOL,0.1111111111111111
TTKOM,0.1111111111111111
KCHOL,0.1111111111111111
FROTO,0.1111111111111111
ARCLK,0.1111111111111111
SAHOL,0.1111111111111111
SISE,0.1111111111111111
TUPRS,0.1111111111111111
VESTL,0.1111111111111111
